INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
701	10601	????	#c54FF00??????????#r#cFFFFFF????18?#r????#r???? ????7??????12???(????)??????#c54FF00{A:190 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????18?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	561	|?????????1	-1	|?????????2	-1	|?????????2	-1																
702	10602	????	#c54FF00??????????#r#cFFFFFF????30?#r????#r???? ????7??????12???(????)??????#c54FF00{A:342 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????30?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	562	|?????????1	-1	|?????????2	-1	|?????????2	-1																
703	10603	????	#c54FF00??????????#r#cFFFFFF????42?#r????#r???? ????7??????12???(????)??????#c54FF00{A:495 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????42?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	563	|?????????1	-1	|?????????2	-1	|?????????2	-1																
704	10604	????	#c54FF00??????????#r#cFFFFFF????54?#r????#r???? ????7??????12???(????)??????#c54FF00{A:647 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????54?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	564	|?????????1	-1	|?????????2	-1	|?????????2	-1																
705	10605	????	#c54FF00??????????#r#cFFFFFF????66?#r????#r???? ????7??????12???(????)??????#c54FF00{A:800 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????66?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	565	|?????????1	-1	|?????????2	-1	|?????????2	-1																
706	10606	????	#c54FF00??????????#r#cFFFFFF????78?#r????#r???? ????7??????12???(????)??????#c54FF00{A:952 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????78?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	566	|?????????1	-1	|?????????2	-1	|?????????2	-1																
707	10607	????	#c54FF00??????????#r#cFFFFFF????90?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1104 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????90?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	567	|?????????1	-1	|?????????2	-1	|?????????2	-1																
708	10608	????	#c54FF00??????????#r#cFFFFFF????102?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1257 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????102?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	568	|?????????1	-1	|?????????2	-1	|?????????2	-1																
709	10609	????	#c54FF00??????????#r#cFFFFFF????114?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1409 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????114?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	114	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	569	|?????????1	-1	|?????????2	-1	|?????????2	-1																
710	10610	????	#c54FF00??????????#r#cFFFFFF????126?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1562 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????126?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	570	|?????????1	-1	|?????????2	-1	|?????????2	-1																
711	10611	????	#c54FF00??????????#r#cFFFFFF????138?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1714 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????138?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	571	|?????????1	-1	|?????????2	-1	|?????????2	-1																
712	10612	????	#c54FF00??????????#r#cFFFFFF????150?#r????#r???? ????7??????12???(????)??????#c54FF00{A:1866 B:12.69968}#cFFFFFF????600?	#c54FF00??????????#r#cFFFFFF????150?#r????#r???? ????7??????12???(????)?????????600?	0	1200	-1	-1	??MP	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	572	|?????????1	-1	|?????????2	-1	|?????????2	-1																
713	10701	????	#c54FF00??????????#r#cFFFFFF????35?#r????#r???? ????????#c54FF00{A:215 B:19.04952}#cFFFFFF??????????#c54FF00{A:95 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????35?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	573	|?????????1	-1	|?????????2	-1	|?????????2	-1																
714	10702	????	#c54FF00??????????#r#cFFFFFF????59?#r????#r???? ????????#c54FF00{A:380 B:19.04952}#cFFFFFF??????????#c54FF00{A:190 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????59?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	574	|?????????1	-1	|?????????2	-1	|?????????2	-1																
715	10703	????	#c54FF00??????????#r#cFFFFFF????83?#r????#r???? ????????#c54FF00{A:546 B:19.04952}#cFFFFFF??????????#c54FF00{A:285 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????83?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	575	|?????????1	-1	|?????????2	-1	|?????????2	-1																
716	10704	????	#c54FF00??????????#r#cFFFFFF????107?#r????#r???? ????????#c54FF00{A:711 B:19.04952}#cFFFFFF??????????#c54FF00{A:380 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????107?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	576	|?????????1	-1	|?????????2	-1	|?????????2	-1																
717	10705	????	#c54FF00??????????#r#cFFFFFF????131?#r????#r???? ????????#c54FF00{A:876 B:19.04952}#cFFFFFF??????????#c54FF00{A:476 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????131?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	577	|?????????1	-1	|?????????2	-1	|?????????2	-1																
718	10706	????	#c54FF00??????????#r#cFFFFFF????155?#r????#r???? ????????#c54FF00{A:1041 B:19.04952}#cFFFFFF??????????#c54FF00{A:571 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????155?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	155	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	578	|?????????1	-1	|?????????2	-1	|?????????2	-1																
719	10707	????	#c54FF00??????????#r#cFFFFFF????179?#r????#r???? ????????#c54FF00{A:1206 B:19.04952}#cFFFFFF??????????#c54FF00{A:666 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????179?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	579	|?????????1	-1	|?????????2	-1	|?????????2	-1																
720	10708	????	#c54FF00??????????#r#cFFFFFF????203?#r????#r???? ????????#c54FF00{A:1371 B:19.04952}#cFFFFFF??????????#c54FF00{A:761 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????203?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	580	|?????????1	-1	|?????????2	-1	|?????????2	-1																
721	10709	????	#c54FF00??????????#r#cFFFFFF????227?#r????#r???? ????????#c54FF00{A:1536 B:19.04952}#cFFFFFF??????????#c54FF00{A:857 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????227?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	581	|?????????1	-1	|?????????2	-1	|?????????2	-1																
722	10710	????	#c54FF00??????????#r#cFFFFFF????251?#r????#r???? ????????#c54FF00{A:1701 B:19.04952}#cFFFFFF??????????#c54FF00{A:952 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????251?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	582	|?????????1	-1	|?????????2	-1	|?????????2	-1																
723	10711	????	#c54FF00??????????#r#cFFFFFF????275?#r????#r???? ????????#c54FF00{A:1866 B:19.04952}#cFFFFFF??????????#c54FF00{A:1047 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????275?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	275	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	583	|?????????1	-1	|?????????2	-1	|?????????2	-1																
724	10712	????	#c54FF00??????????#r#cFFFFFF????299?#r????#r???? ????????#c54FF00{A:2031 B:19.04952}#cFFFFFF??????????#c54FF00{A:1142 B:9.52476}#cFFFFFF????300?	#c54FF00??????????#r#cFFFFFF????299?#r????#r???? ????????????????????300?	0	1200	-1	-1	??mp	4	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	584	|?????????1	-1	|?????????2	-1	|?????????2	-1																
725	10801	????	#c54FF00??????????#r#cFFFFFF????35?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:10 B:0.2}%#cFFFFFF??#c54FF00{A:10 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????35? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	585	|?????????1	-1	|?????????2	-1	|?????????2	-1																
726	10802	????	#c54FF00??????????#r#cFFFFFF????59?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:12 B:0.2}%#cFFFFFF??#c54FF00{A:12 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????59? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	586	|?????????1	-1	|?????????2	-1	|?????????2	-1																
727	10803	????	#c54FF00??????????#r#cFFFFFF????83?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:14 B:0.2}%#cFFFFFF??#c54FF00{A:14 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????83? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	587	|?????????1	-1	|?????????2	-1	|?????????2	-1																
728	10804	????	#c54FF00??????????#r#cFFFFFF????107?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:16 B:0.2}%#cFFFFFF??#c54FF00{A:16 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????107? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	588	|?????????1	-1	|?????????2	-1	|?????????2	-1																
729	10805	????	#c54FF00??????????#r#cFFFFFF????131?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:18 B:0.2}%#cFFFFFF??#c54FF00{A:18 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????131? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	589	|?????????1	-1	|?????????2	-1	|?????????2	-1																
730	10806	????	#c54FF00??????????#r#cFFFFFF????155?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:20 B:0.2}%#cFFFFFF??#c54FF00{A:20 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????155? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	155	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	590	|?????????1	-1	|?????????2	-1	|?????????2	-1																
731	10807	????	#c54FF00??????????#r#cFFFFFF????179?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:22 B:0.2}%#cFFFFFF??#c54FF00{A:22 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????179? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	591	|?????????1	-1	|?????????2	-1	|?????????2	-1																
732	10808	????	#c54FF00??????????#r#cFFFFFF????203?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:24 B:0.2}%#cFFFFFF??#c54FF00{A:24 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????203? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	592	|?????????1	-1	|?????????2	-1	|?????????2	-1																
733	10809	????	#c54FF00??????????#r#cFFFFFF????227?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:26 B:0.2}%#cFFFFFF??#c54FF00{A:26 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????227? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	593	|?????????1	-1	|?????????2	-1	|?????????2	-1																
734	10810	????	#c54FF00??????????#r#cFFFFFF????251?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:28 B:0.2}%#cFFFFFF??#c54FF00{A:28 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????251? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	594	|?????????1	-1	|?????????2	-1	|?????????2	-1																
735	10811	????	#c54FF00??????????#r#cFFFFFF????275?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:30 B:0.2}%#cFFFFFF??#c54FF00{A:30 B:0.2}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????275? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	275	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	595	|?????????1	-1	|?????????2	-1	|?????????2	-1																
736	10812	????	#c54FF00??????????#r#cFFFFFF????299?#r?????0-15?#r????#r?????10??#r?? ??????????????10???????#c54FF00{A:32 B:0}%#cFFFFFF??#c54FF00{A:32 B:0}%#cFFFFFF?	#c54FF00??????????#r#cFFFFFF????299? ?????0-15?#r???? ?????10??#r?? ??????????????10????????????	0	600000	-1	-1	??MP	4	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	596	|?????????1	-1	|?????????2	-1	|?????????2	-1																
737	10901	????	#c54FF00??????????#r#cFFFFFF????18?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:882 B:63.4984}#cFFFFFF??????????#c54FF00{A:400 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????18?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	693	|?????????1	-1	|?????????2	705	|?????????2	-1																
738	10902	????	#c54FF00??????????#r#cFFFFFF????30?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:1523 B:63.4984}#cFFFFFF??????????#c54FF00{A:500 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????30?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	694	|?????????1	-1	|?????????2	706	|?????????2	-1																
739	10903	????	#c54FF00??????????#r#cFFFFFF????42?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:2165 B:63.4984}#cFFFFFF??????????#c54FF00{A:600 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????42?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	695	|?????????1	-1	|?????????2	707	|?????????2	-1																
740	10904	????	#c54FF00??????????#r#cFFFFFF????54?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:2806 B:63.4984}#cFFFFFF??????????#c54FF00{A:700 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????54?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	696	|?????????1	-1	|?????????2	708	|?????????2	-1																
741	10905	????	#c54FF00??????????#r#cFFFFFF????66?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:3447 B:63.4984}#cFFFFFF??????????#c54FF00{A:800 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????66?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	697	|?????????1	-1	|?????????2	709	|?????????2	-1																
742	10906	????	#c54FF00??????????#r#cFFFFFF????78?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:4089 B:63.4984}#cFFFFFF??????????#c54FF00{A:900 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????78?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	698	|?????????1	-1	|?????????2	710	|?????????2	-1																
743	10907	????	#c54FF00??????????#r#cFFFFFF????90?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:4730 B:63.4984}#cFFFFFF??????????#c54FF00{A:1000 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????90?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	699	|?????????1	-1	|?????????2	711	|?????????2	-1																
744	10908	????	#c54FF00??????????#r#cFFFFFF????102?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:5371 B:63.4984}#cFFFFFF??????????#c54FF00{A:1100 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????102?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	700	|?????????1	-1	|?????????2	712	|?????????2	-1																
745	10909	????	#c54FF00??????????#r#cFFFFFF????114?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:6013 B:63.4984}#cFFFFFF??????????#c54FF00{A:1200 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????114?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	114	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	701	|?????????1	-1	|?????????2	713	|?????????2	-1																
746	10910	????	#c54FF00??????????#r#cFFFFFF????126?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:6654 B:63.4984}#cFFFFFF??????????#c54FF00{A:1300 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????126?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	702	|?????????1	-1	|?????????2	714	|?????????2	-1																
747	10911	????	#c54FF00??????????#r#cFFFFFF????138?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:7295 B:63.4984}#cFFFFFF??????????#c54FF00{A:1400 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????138?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	703	|?????????1	-1	|?????????2	715	|?????????2	-1																
748	10912	????	#c54FF00??????????#r#cFFFFFF????150?#r?????0-2?#r????#r?????10?#r?????? ??????#c54FF00{A:7937 B:63.4984}#cFFFFFF??????????#c54FF00{A:1500 B:10}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????150?#r?????0-2?#r???? ?????10?#r?????? ???????????????#r#c5BC257??????	0	10000	-1	-1	??MP	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	704	|?????????1	-1	|?????????2	716	|?????????2	-1																
749	11001	???	?????????????#c54FF0050%#cFFFFFF#r#c5BC257????	?????????????#c54FF0050%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	50	???????????%	0																				
750	11002	???	?????????????#c54FF0055%#cFFFFFF#r#c5BC257????	?????????????#c54FF0055%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	55	???????????%	0																				
751	11003	???	?????????????#c54FF0060%#cFFFFFF#r#c5BC257????	?????????????#c54FF0060%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	60	???????????%	0																				
752	11004	???	?????????????#c54FF0065%#cFFFFFF#r#c5BC257????	?????????????#c54FF0065%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	65	???????????%	0																				
753	11005	???	?????????????#c54FF0070%#cFFFFFF#r#c5BC257????	?????????????#c54FF0070%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	70	???????????%	0																				
754	11006	???	?????????????#c54FF0075%#cFFFFFF#r#c5BC257????	?????????????#c54FF0075%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	75	???????????%	0																				
755	11007	???	?????????????#c54FF0080%#cFFFFFF#r#c5BC257????	?????????????#c54FF0080%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	80	???????????%	0																				
756	11008	???	?????????????#c54FF0085%#cFFFFFF#r#c5BC257????	?????????????#c54FF0085%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	85	???????????%	0																				
757	11009	???	?????????????#c54FF0090%#cFFFFFF#r#c5BC257????	?????????????#c54FF0090%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	90	???????????%	0																				
758	11010	???	?????????????#c54FF0095%#cFFFFFF#r#c5BC257????	?????????????#c54FF0095%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	95	???????????%	0																				
759	11011	???	?????????????#c54FF00100%#cFFFFFF#r#c5BC257????	?????????????#c54FF00100%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	100	???????????%	0																				
760	11012	???	?????????????#c54FF00105%#cFFFFFF#r#c5BC257????	?????????????#c54FF00105%#cFFFFFF#r#c5BC257????	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			???????????%	105	???????????%	0																				
761	11101	????	#c54FF00??????????#r#cFFFFFF????12?#r?????0-2?#r????#r?????12?#r?????? ?????#c54FF00{A:141 B:8.47674128758109}#cFFFFFF???#c54FF0010%#cFFFFFF???????????????????#c54FF00{A:10 B:1}#cFFFFFF????30?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????12? ?????0-2?#r???? ?????12?#r?????? ???????#c54FF0010%#cFFFFFF??????????????????????30?#r#c5BC257??????	3	12000	-1	-1	??mp	4	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			?????	657	??????	-1	???????????	0	??????	669	???????????	10														
762	11102	????	#c54FF00??????????#r#cFFFFFF????20?#r?????0-2?#r????#r?????12?#r?????? ?????#c54FF00{A:243 B:8.47674128758109}#cFFFFFF???#c54FF0012%#cFFFFFF???????????????????#c54FF00{A:25 B:1}#cFFFFFF????30?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????20? ?????0-2?#r???? ?????12?#r?????? ???????#c54FF0012%#cFFFFFF??????????????????????30?#r#c5BC257??????	3	12000	-1	-1	??mp	4	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			?????	658	??????	-1	???????????	0	??????	670	???????????	12														
763	11103	????	#c54FF00??????????#r#cFFFFFF????28?#r?????0-2?#r????#r?????12?#r?????? ?????#c54FF00{A:344 B:8.47674128758109}#cFFFFFF???#c54FF0014%#cFFFFFF???????????????????#c54FF00{A:40 B:1}#cFFFFFF????30?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????28? ?????0-2?#r???? ?????12?#r?????? ???????#c54FF0014%#cFFFFFF??????????????????????30?#r#c5BC257??????	3	12000	-1	-1	??mp	4	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			?????	659	??????	-1	???????????	0	??????	671	???????????	14														
